method,success_rate,first_error_step,recovery_at_error,trap_at_1,plan_feasibility,constraint_violation_rate,plan_execution_consistency,token_cost,latency_cost,diversity_coverage
diplan_torch_mem,0.0065237651444548,1.3345759552656105,0.06206896551724138,0.0,1.0,0.0001863932898415657,0.3349616118581636,187.18844361602982,0.9720223671947811,1.0
