method,success_rate,first_error_step,recovery_at_error,trap_at_1,plan_feasibility,constraint_violation_rate,plan_execution_consistency,token_cost,latency_cost,diversity_coverage
diplan_torch_mem,0.07213420316868593,1.7312208760484622,0.16365330848089468,0.0,0.9994408201304753,0.0005591798695246971,1.0,34.46244175209692,0.19513513513513514,1.0
