method,success_rate,first_error_step,recovery_at_error,trap_at_1,plan_feasibility,constraint_violation_rate,plan_execution_consistency,token_cost,latency_cost,diversity_coverage
diplan_torch,0.0,1.2037037037037037,0.1574074074074074,0.018518518518518517,1.0,0.16666666666666666,0.28595679012345676,196.55555555555554,0.9333333333333333,0.11485339506172838
